ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Constitution Day,Constitution Day_lower,Constitution Day_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Immaculate Conception,Immaculate Conception_lower,Immaculate Conception_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2024-04-06,4896140.689856821,4904380.954298656,5085398.657940346,4896140.689856821,4896140.689856821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020094218918325694,0.020094218918325694,0.020094218918325694,0.0006527986307406044,0.0006527986307406044,0.0006527986307406044,0.01944142028758509,0.01944142028758509,0.01944142028758509,0.0,0.0,0.0,4994524.812733727
2024-04-07,4907616.542254055,4922633.8701844765,5099991.167269832,4907616.542254055,4907616.542254055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02140276287941694,0.02140276287941694,0.02140276287941694,0.0012943274964921751,0.0012943274964921751,0.0012943274964921751,0.020108435382924766,0.020108435382924766,0.020108435382924766,0.0,0.0,0.0,5012653.095411022
2024-04-08,4919092.394651287,4924204.028065804,5103926.131998745,4919092.394651287,4919092.394651287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02005628479976655,0.02005628479976655,0.02005628479976655,-0.0006993391191687091,-0.0006993391191687091,-0.0006993391191687091,0.02075562391893526,0.02075562391893526,0.02075562391893526,0.0,0.0,0.0,5017751.112674779
2024-04-09,4930568.24704852,4942562.00171874,5118306.599268,4930568.24704852,4930568.24704852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02044186674619705,0.02044186674619705,0.02044186674619705,-0.0009328826298036413,-0.0009328826298036413,-0.0009328826298036413,0.02137474937600069,0.02137474937600069,0.02137474937600069,0.0,0.0,0.0,5031358.266137715
2024-04-10,4942044.099445754,4961949.8090818105,5139331.229793103,4942044.099445754,4942044.099445754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021680960129271253,0.021680960129271253,0.021680960129271253,-0.00027635329644374045,-0.00027635329644374045,-0.00027635329644374045,0.02195731342571499,0.02195731342571499,0.02195731342571499,0.0,0.0,0.0,5049192.360522938
2024-04-11,4953519.951842986,4975739.482318118,5153994.018081702,4953519.951842986,4953519.951842986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02246119749846872,0.02246119749846872,0.02246119749846872,-3.3567310999748156e-05,-3.3567310999748156e-05,-3.3567310999748156e-05,0.02249476480946847,0.02249476480946847,0.02249476480946847,0.0,0.0,0.0,5064781.941793937
2024-04-12,4964995.804240218,4990281.357002684,5170483.629781383,4964995.804240218,4964995.804240218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022973735931745787,0.022973735931745787,0.022973735931745787,-4.983770820666644e-06,-4.983770820666644e-06,-4.983770820666644e-06,0.02297871970256645,0.02297871970256645,0.02297871970256645,0.0,0.0,0.0,5079060.306749058
2024-04-13,4976471.656637453,4998672.586651838,5180278.136081627,4976471.656637453,4976471.656637453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024053986074267685,0.024053986074267685,0.024053986074267685,0.0006527986307411906,0.0006527986307411906,0.0006527986307411906,0.023401187443526494,0.023401187443526494,0.023401187443526494,0.0,0.0,0.0,5096175.636565197
2024-04-14,4987947.509034685,5020854.249064286,5204978.87841511,4987947.509034685,4987947.509034685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025049122740987646,0.025049122740987646,0.025049122740987646,0.0012943274964950114,0.0012943274964950114,0.0012943274964950114,0.023754795244492633,0.023754795244492633,0.023754795244492633,0.0,0.0,0.0,5112891.218414099
2024-04-15,4999423.361431919,5025469.212467224,5211756.359588882,4999423.361431919,4999423.361431919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023333666298728288,0.023333666298728288,0.023333666298728288,-0.0006993391191703,-0.0006993391191703,-0.0006993391191703,0.024033005417898587,0.024033005417898587,0.024033005417898587,0.0,0.0,0.0,5116078.237833638
2024-04-16,5010899.213829152,5036880.109026404,5221496.782877457,5010899.213829152,5010899.213829152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023297436130334418,0.023297436130334418,0.023297436130334418,-0.0009328826298035845,-0.0009328826298035845,-0.0009328826298035845,0.024230318760138005,0.024230318760138005,0.024230318760138005,0.0,0.0,0.0,5127640.31821888
2024-04-17,5024176.058604339,5057009.409594144,5231663.386259981,5024176.058604339,5024176.058604339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024066104727481816,0.024066104727481816,0.024066104727481816,-0.00027635329644437525,-0.00027635329644437525,-0.00027635329644437525,0.02434245802392619,0.02434245802392619,0.02434245802392619,0.0,0.0,0.0,5145088.4058000175
2024-04-18,5037452.903379527,5065389.474921237,5251271.551762841,5037452.903379527,5037452.903379527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02433295856892997,0.02433295856892997,0.02433295856892997,-3.3567311000390126e-05,-3.3567311000390126e-05,-3.3567311000390126e-05,0.02436652587993036,0.02436652587993036,0.02436652587993036,0.0,0.0,0.0,5160029.036170397
2024-04-19,5050729.748154713,5081897.833319584,5261229.207045921,5050729.748154713,5050729.748154713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024296148632515106,0.024296148632515106,0.024296148632515106,-4.983770821848045e-06,-4.983770821848045e-06,-4.983770821848045e-06,0.024301132403336957,0.024301132403336957,0.024301132403336957,0.0,0.0,0.0,5173443.028818545
2024-04-20,5064006.592929901,5102595.717313908,5276707.499331389,5064006.592929901,5064006.592929901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024799286535759475,0.024799286535759475,0.024799286535759475,0.0006527986307417768,0.0006527986307417768,0.0006527986307417768,0.0241464879050177,0.0241464879050177,0.0241464879050177,0.0,0.0,0.0,5189590.343446945
2024-04-21,5077283.4377050875,5113917.759837066,5290121.499227744,5077283.4377050875,5077283.4377050875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02519878533503498,0.02519878533503498,0.02519878533503498,0.001294327496494597,0.001294327496494597,0.001294327496494597,0.023904457838540383,0.023904457838540383,0.023904457838540383,0.0,0.0,0.0,5205224.813136946
2024-04-22,5090560.282480274,5117968.566751391,5295459.228946854,5090560.282480274,5090560.282480274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022879238408999556,0.022879238408999556,0.022879238408999556,-0.0006993391191718909,-0.0006993391191718909,-0.0006993391191718909,0.023578577528171447,0.023578577528171447,0.023578577528171447,0.0,0.0,0.0,5207028.424818524
2024-04-23,5103837.127255461,5132703.188154016,5307339.366418849,5103837.127255461,5103837.127255461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022241142921010208,0.022241142921010208,0.022241142921010208,-0.0009328826298023212,-0.0009328826298023212,-0.0009328826298023212,0.02317402555081253,0.02317402555081253,0.02317402555081253,0.0,0.0,0.0,5217352.298248309
2024-04-24,5117113.972030649,5146839.02239264,5326920.967964886,5117113.972030649,5117113.972030649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242120243949321,0.02242120243949321,0.02242120243949321,-0.0002763532964433924,-0.0002763532964433924,-0.0002763532964433924,0.0226975557359366,0.0226975557359366,0.0226975557359366,0.0,0.0,0.0,5231845.820303507
2024-04-25,5130390.816805835,5160827.308193858,5333240.053348838,5130390.816805835,5130390.816805835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022123821578944575,0.022123821578944575,0.022123821578944575,-3.3567310997929875e-05,-3.3567310997929875e-05,-3.3567310997929875e-05,0.022157388889942505,0.022157388889942505,0.022157388889942505,0.0,0.0,0.0,5243894.667867103
2024-04-26,5143667.661581023,5166836.229934322,5345705.024162159,5143667.661581023,5143667.661581023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02155808270146223,0.02155808270146223,0.02155808270146223,-4.983770822640163e-06,-4.983770822640163e-06,-4.983770822640163e-06,0.021563066472284873,0.021563066472284873,0.021563066472284873,0.0,0.0,0.0,5254555.274418224
2024-04-27,5156944.5063562095,5177517.975543963,5358661.833550773,5156944.5063562095,5156944.5063562095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021578068149113106,0.021578068149113106,0.021578068149113106,0.0006527986307423629,0.0006527986307423629,0.0006527986307423629,0.020925269518370742,0.020925269518370742,0.020925269518370742,0.0,0.0,0.0,5268221.406355558
2024-04-28,5170221.351131396,5192167.9642694825,5372075.561555402,5170221.351131396,5170221.351131396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021549934584052723,0.021549934584052723,0.021549934584052723,0.0012943274964937758,0.0012943274964937758,0.0012943274964937758,0.020255607087558948,0.020255607087558948,0.020255607087558948,0.0,0.0,0.0,5281639.2830333505
2024-04-29,5183498.195906583,5193440.805346485,5370740.335167531,5183498.195906583,5183498.195906583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867040266216963,0.018867040266216963,0.018867040266216963,-0.0006993391191659747,-0.0006993391191659747,-0.0006993391191659747,0.01956637938538294,0.01956637938538294,0.01956637938538294,0.0,0.0,0.0,5281295.465088616
2024-04-30,5196775.040681771,5200688.956433195,5373925.952347516,5196775.040681771,5196775.040681771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01793743881210505,0.01793743881210505,0.01793743881210505,-0.0009328826298040896,-0.0009328826298040896,-0.0009328826298040896,0.01887032144190914,0.01887032144190914,0.01887032144190914,0.0,0.0,0.0,5289991.874994274
2024-05-01,5210051.885456957,5144118.095290244,5322654.008174224,5210051.885456957,5210051.885456957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014208229,-0.014208229,-0.014208229,0.0,0.0,0.0,0.0,0.0,0.0,-0.014208229,-0.014208229,-0.014208229,0.0036957515050411553,0.0036957515050411553,0.0036957515050411553,-0.00027635329644240986,-0.00027635329644240986,-0.00027635329644240986,0.018180333801483563,0.018180333801483563,0.018180333801483563,0.0,0.0,0.0,5229306.942553977
2024-05-02,5223328.730232145,5224110.389254906,5405170.44922772,5223328.730232145,5223328.730232145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01747563976489732,0.01747563976489732,0.01747563976489732,-3.3567311000280005e-05,-3.3567311000280005e-05,-3.3567311000280005e-05,0.0175092070758976,0.0175092070758976,0.0175092070758976,0.0,0.0,0.0,5314609.741495321
2024-05-03,5236605.575007332,5235645.5213599885,5417740.8518732805,5236605.575007332,5236605.575007332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016864363650438058,0.016864363650438058,0.016864363650438058,-4.98377082051144e-06,-4.98377082051144e-06,-4.98377082051144e-06,0.01686934742125857,0.01686934742125857,0.01686934742125857,0.0,0.0,0.0,5324917.595718166
2024-05-04,5249882.419782518,5248796.003645594,5425942.7405445445,5249882.419782518,5249882.419782518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016925308642662285,0.016925308642662285,0.016925308642662285,0.0006527986307438725,0.0006527986307438725,0.0006527986307438725,0.016272510011918415,0.016272510011918415,0.016272510011918415,0.0,0.0,0.0,5338738.300075023
2024-05-05,5263159.264557706,5266199.572157943,5443205.70309737,5263159.264557706,5263159.264557706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017023874897874516,0.017023874897874516,0.017023874897874516,0.001294327496493158,0.001294327496493158,0.001294327496493158,0.015729547401381355,0.015729547401381355,0.015729547401381355,0.0,0.0,0.0,5352758.629445126
2024-05-06,5276436.109332893,5262665.734758124,5438930.395884477,5276436.109332893,5276436.109332893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014550840165727923,0.014550840165727923,0.014550840165727923,-0.0006993391191675656,-0.0006993391191675656,-0.0006993391191675656,0.015250179284895488,0.015250179284895488,0.015250179284895488,0.0,0.0,0.0,5353212.687804472
2024-05-07,5289712.95410808,5275216.601512618,5453925.136318991,5289712.95410808,5289712.95410808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013909906991394933,0.013909906991394933,0.013909906991394933,-0.0009328826298028264,-0.0009328826298028264,-0.0009328826298028264,0.014842789621197758,0.014842789621197758,0.014842789621197758,0.0,0.0,0.0,5363292.3693109
2024-05-08,5302989.798883267,5282156.855356497,5470735.659054295,5302989.798883267,5302989.798883267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014237903050511374,0.014237903050511374,0.014237903050511374,-0.00027635329644142714,-0.00027635329644142714,-0.00027635329644142714,0.014514256346952801,0.014514256346952801,0.014514256346952801,0.0,0.0,0.0,5378493.2535176175
2024-05-09,5316266.6436584545,5302255.449877201,5478527.458752393,5316266.6436584545,5316266.6436584545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014236250735656049,0.014236250735656049,0.014236250735656049,-3.3567310999213814e-05,-3.3567310999213814e-05,-3.3567310999213814e-05,0.014269818046655263,0.014269818046655263,0.014269818046655263,0.0,0.0,0.0,5391950.348575181
2024-05-10,5329543.48843364,5322418.240765328,5490764.558403661,5329543.48843364,5329543.48843364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014107997176695353,0.014107997176695353,0.014107997176695353,-4.983770821303558e-06,-4.983770821303558e-06,-4.983770821303558e-06,0.014112980947516656,0.014112980947516656,0.014112980947516656,0.0,0.0,0.0,5404732.672921537
2024-05-11,5342820.333208828,5326827.478679248,5510982.850825063,5342820.333208828,5342820.333208828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01469826715153368,0.01469826715153368,0.01469826715153368,0.0006527986307400728,0.0006527986307400728,0.0006527986307400728,0.014045468520793608,0.014045468520793608,0.014045468520793608,0.0,0.0,0.0,5421350.533808977
2024-05-12,5356097.177984015,5344751.1606056085,5525927.0189477075,5356097.177984015,5356097.177984015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015361542315163533,0.015361542315163533,0.015361542315163533,0.00129432749649254,0.00129432749649254,0.00129432749649254,0.014067214818670994,0.014067214818670994,0.014067214818670994,0.0,0.0,0.0,5438375.091427745
2024-05-13,5369374.022759202,5361231.009277276,5522980.330795527,5369374.022759202,5369374.022759202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013477062372485237,0.013477062372485237,0.013477062372485237,-0.000699339119168043,-0.000699339119168043,-0.000699339119168043,0.014176401491653279,0.014176401491653279,0.014176401491653279,0.0,0.0,0.0,5441737.411365129
2024-05-14,5382650.867534389,5369162.943775427,5547438.441327904,5382650.867534389,5382650.867534389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013436654618936828,0.013436654618936828,0.013436654618936828,-0.0009328826298039761,-0.0009328826298039761,-0.0009328826298039761,0.014369537248740804,0.014369537248740804,0.014369537248740804,0.0,0.0,0.0,5454975.6881757695
2024-05-15,5395927.712309575,5383065.7232928965,5566580.84006077,5395927.712309575,5395927.712309575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143652240784291,0.0143652240784291,0.0143652240784291,-0.000276353296442062,-0.000276353296442062,-0.000276353296442062,0.014641577374871163,0.014641577374871163,0.014641577374871163,0.0,0.0,0.0,5473441.423007907
2024-05-16,5406483.358085587,5394750.008877562,5573378.252196616,5406483.358085587,5406483.358085587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014952512528592568,0.014952512528592568,0.014952512528592568,-3.356731100016989e-05,-3.356731100016989e-05,-3.356731100016989e-05,0.014986079839592738,0.014986079839592738,0.014986079839592738,0.0,0.0,0.0,5487323.868232989
2024-05-17,5417039.003861597,5409818.902935478,5588086.695525931,5417039.003861597,5417039.003861597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015390409777383103,0.015390409777383103,0.015390409777383103,-4.983770822095731e-06,-4.983770822095731e-06,-4.983770822095731e-06,0.0153953935482052,0.0153953935482052,0.0153953935482052,0.0,0.0,0.0,5500409.453911094
2024-05-18,5427594.649637608,5429643.741810211,5606479.2356918715,5427594.649637608,5427594.649637608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016513672060160505,0.016513672060160505,0.016513672060160505,0.0006527986307415825,0.0006527986307415825,0.0006527986307415825,0.015860873429418925,0.015860873429418925,0.015860873429418925,0.0,0.0,0.0,5517224.167757205
2024-05-19,5438150.295413618,5448189.9256995,5626212.692706457,5438150.295413618,5438150.295413618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017667443842621568,0.017667443842621568,0.017667443842621568,0.0012943274964919225,0.0012943274964919225,0.0012943274964919225,0.016373116346129646,0.016373116346129646,0.016373116346129646,0.0,0.0,0.0,5534228.510365575
2024-05-20,5448705.94118963,5445375.549457888,5624864.224309865,5448705.94118963,5448705.94118963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016222872158868216,0.016222872158868216,0.016222872158868216,-0.000699339119169634,-0.000699339119169634,-0.000699339119169634,0.016922211278037853,0.016922211278037853,0.016922211278037853,0.0,0.0,0.0,5537099.601104815
2024-05-21,5459261.58696564,5461092.365429384,5634608.10598927,5459261.58696564,5459261.58696564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016565114241930013,0.016565114241930013,0.016565114241930013,-0.0009328826298027129,-0.0009328826298027129,-0.0009328826298027129,0.017497996871732726,0.017497996871732726,0.017497996871732726,0.0,0.0,0.0,5549694.878830306
2024-05-22,5469817.23274165,5472515.606623019,5656727.283036893,5469817.23274165,5469817.23274165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017813965998733042,0.017813965998733042,0.017813965998733042,-0.0002763532964444635,-0.0002763532964444635,-0.0002763532964444635,0.018090319295177505,0.018090319295177505,0.018090319295177505,0.0,0.0,0.0,5567256.3709449945
